timestamp;rxerrors;fix;rssi;remote_rssi;txbuf;noise;remote_noise
935796215;0;0;32;0;100;28;0
936018978;0;0;32;0;99;34;0
936706141;0;0;32;0;100;25;0
936944540;0;0;32;0;91;28;0
937638130;0;0;32;0;100;28;0
938095453;0;0;32;0;100;27;0
938800350;0;0;32;0;100;28;0
939014295;0;0;32;0;100;26;0
939705677;0;0;32;0;100;26;0
939950326;0;0;32;0;99;28;0
940876924;0;0;32;0;100;32;0
941100849;0;0;32;0;100;23;0
941786702;0;0;32;0;98;24;0
942027920;0;0;32;0;96;31;0
942716942;0;0;32;0;96;28;0
942949434;0;0;32;0;98;32;0
943653716;0;0;32;0;100;29;0
944120012;0;0;32;0;84;31;0
944795985;0;0;32;0;97;30;0
945039910;0;0;32;0;99;31;0
945741418;0;0;32;0;97;29;0
945957896;0;0;32;0;100;32;0
946651371;0;0;32;0;100;32;0
947126497;0;0;32;0;100;28;0
947853895;0;0;32;0;100;23;0
948037123;0;0;32;0;99;24;0
948727892;0;0;32;0;100;22;0
948953530;0;0;32;0;100;33;0
949646559;0;0;32;0;100;32;0
949894048;0;0;32;0;100;27;0
950812506;0;0;32;0;100;25;0
951052441;0;0;32;0;99;25;0
951722126;0;0;32;0;98;22;0
951976229;0;0;32;0;97;30;0
952667784;0;0;32;0;96;32;0
952898447;0;0;32;0;99;25;0
953813881;0;0;32;0;100;31;0
954047460;0;0;32;0;99;32;0
954752487;0;0;32;0;84;31;0
955020676;0;0;32;0;100;36;0
955678153;0;0;32;0;100;38;0
956122064;0;0;32;0;100;31;0
956813480;0;0;32;0;100;32;0
957069361;0;0;32;0;100;36;0
957751703;0;0;32;0;96;32;0
957975322;0;0;32;0;100;39;0
958681347;0;0;32;0;100;37;0
959145533;0;0;32;0;99;29;0
959842132;0;0;32;0;98;27;0
960065672;0;0;32;0;96;36;0
960757932;0;0;32;0;98;29;0
960975028;0;0;32;0;100;32;0
961679735;0;0;32;0;97;35;0
962181502;0;0;32;0;97;24;0
962826705;0;0;32;0;100;29;0
963063341;0;0;32;0;99;36;0
963755089;0;0;32;0;100;32;0
963986250;0;0;32;0;100;32;0
964679844;0;0;32;0;100;39;0
964919914;0;0;32;0;100;30;0
965657999;0;0;32;0;100;28;0
966067343;0;0;32;0;100;33;0
966764347;0;0;32;0;100;36;0
967010737;0;0;32;0;97;27;0
967700095;0;0;32;0;100;34;0
967920667;0;0;32;0;100;28;0
968845955;0;0;32;0;100;28;0
969321658;0;0;32;0;88;28;0
969777780;0;0;32;0;100;33;0
969999130;0;0;32;0;97;29;0
970701379;0;0;32;0;97;31;0
970916145;0;0;32;0;100;29;0
971854505;0;0;31;0;100;30;0
972075907;0;0;31;0;97;37;0
972772800;0;0;30;0;99;33;0
973002558;0;0;29;0;100;29;0
973696116;0;0;28;0;100;35;0
973937091;0;0;28;0;96;28;0
974861131;0;0;28;0;100;32;0
975089355;0;0;28;0;100;38;0
975776983;0;0;28;0;98;37;0
976022015;0;0;28;0;84;33;0
976700029;0;0;28;0;100;29;0
976947487;0;0;28;0;100;27;0
977657758;0;0;28;0;100;25;0
978084787;0;0;28;0;100;33;0
978776493;0;0;28;0;100;33;0
979021162;0;0;28;0;96;22;0
979761395;0;0;28;0;94;26;0
979938304;0;0;28;0;100;30;0
980647282;0;0;28;0;100;28;0
981113255;0;0;28;0;98;33;0
981795522;0;0;28;0;100;41;0
982024488;0;0;28;0;100;34;0
982708495;0;0;28;0;97;30;0
982942573;0;0;28;0;96;29;0
983640078;0;0;28;0;100;25;0
984110484;0;0;28;0;100;25;0
984806501;0;0;28;0;97;36;0
985031499;0;0;28;0;100;29;0
985722323;0;0;28;0;100;25;0
985943488;0;0;28;0;99;22;0
986927779;0;0;28;0;100;33;0
987798932;0;0;28;0;100;30;0
988033893;0;0;28;0;100;27;0
988717847;0;0;28;0;100;25;0
988962489;0;0;28;0;96;26;0
989656138;0;0;28;0;99;28;0
990117227;0;0;28;0;100;29;0
990801493;0;0;28;0;100;25;0
991047878;0;0;28;0;100;26;0
991736918;0;0;28;0;99;32;0
991972407;0;0;28;0;100;30;0
992654480;0;0;28;0;97;25;0
993126025;0;0;28;0;97;24;0
993823755;0;0;28;0;81;25;0
994092315;0;0;28;0;97;29;0
994743892;0;0;28;0;100;30;0
994966467;0;0;28;0;100;26;0
995659664;0;0;28;0;100;27;0
996136120;0;0;28;0;100;29;0
996827960;0;0;28;0;100;26;0
997044608;0;0;28;0;100;32;0
997737988;0;0;28;0;100;25;0
997963341;0;0;28;0;98;35;0
998657081;0;0;28;0;100;34;0
998925254;0;0;28;0;100;28;0
999830141;0;0;28;0;100;28;0
1000044151;0;0;28;0;100;32;0
1000751343;0;0;28;0;100;29;0
1001223997;0;0;28;0;90;27;0
1001680134;0;0;28;0;100;33;0
1002132489;0;0;28;0;100;29;0
1002819033;0;0;28;0;97;25;0
1003057801;0;0;28;0;97;29;0
1003749422;0;0;28;0;96;23;0
1003981515;0;0;28;0;100;31;0
1004724792;0;0;28;0;97;33;0
1005142380;0;0;28;0;100;25;0
1005824186;0;0;28;0;99;27;0
1006079973;0;0;28;0;97;36;0
1006769497;0;0;28;0;100;31;0
1006990141;0;0;28;0;100;32;0
1007679583;0;0;28;0;100;34;0
1007979050;0;0;28;0;100;26;0
1008847497;0;0;28;0;96;22;0
1009073822;0;0;28;0;100;35;0
1009760249;0;0;28;0;100;34;0
1009985501;0;0;28;0;100;28;0
1010682001;0;0;28;0;100;34;0
1010923795;0;0;28;0;100;29;0
1011847500;0;0;28;0;99;24;0
1012075457;0;0;28;0;100;31;0
