timestamp;defer_failsafes_timeout_s;disable_auto_disarm;defer_failsafes;source_type;source_id
8313478776;0;0;0;0;0
8313985759;0;0;0;0;0
8314491756;0;0;0;0;0
8314997756;0;0;0;0;0
8315504016;0;0;0;0;0
8316009759;0;0;0;0;0
8316515814;0;0;0;0;0
8317021756;0;0;0;0;0
8317527776;0;0;0;0;0
8318033756;0;0;0;0;0
8318539756;0;0;0;0;0
8319046775;0;0;0;0;0
8319552776;0;0;0;0;0
8320059777;0;0;0;0;0
8320565758;0;0;0;0;0
8321071756;0;0;0;0;0
8321577756;0;0;0;0;0
8322083757;0;0;0;0;0
8322589775;0;0;0;0;0
8323095756;0;0;0;0;0
8323601767;0;0;0;0;0
8324107871;0;0;0;0;0
8324613776;0;0;0;0;0
8325119814;0;0;0;0;0
