timestamp;voltage5v_v;voltage_payload_v;sensors3v3[0];sensors3v3[1];sensors3v3[2];sensors3v3[3];sensors3v3_valid;usb_connected;brick_valid;usb_valid;servo_valid;periph_5v_oc;hipower_5v_oc;comp_5v_valid;can1_gps1_5v_valid;payload_v_valid
7919288391;5.017474;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
7919778387;5.025531;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
7920278388;5.016064;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
7920778388;5.0266385;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
7921278387;5.0704465;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
7921788390;4.993103;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
7922288389;5.052319;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
7922788387;4.9866576;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
7923278398;5.0308685;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
7923778387;4.991492;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
7924278399;5.0478883;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
