timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2]
7888716234;7888716163;-3.463042;-2.1285264;-9.009324
7888769057;7888768980;-3.1733336;-1.5179029;-9.312942
7888817016;7888816949;-4.11485;-1.3113397;-9.588937
7888869352;7888869287;-3.6528757;-0.23239622;-9.724872
7888917323;7888917257;-3.177124;0.66235006;-10.152501
7888965298;7888965224;-2.4476159;0.54424965;-10.419424
7889017618;7889017553;0.088088796;1.9695623;-9.543328
7889069959;7889069885;1.2983041;2.1291273;-8.594252
7889117951;7889117859;2.1227458;1.7301831;-9.012155
7889165944;7889165828;2.6537216;1.8838052;-8.376317
7889218231;7889218160;1.638614;-0.15123607;-9.6284075
7889266203;7889266133;1.0823267;-0.9633986;-9.649876
7889318534;7889318467;0.7874781;0.014394039;-9.300169
7889366512;7889366443;0.60131544;0.14552867;-9.59056
7889418846;7889418780;0.6788942;1.4647834;-8.926485
7889466819;7889466749;0.48623434;2.1460586;-10.2111435
7889519147;7889519077;0.28134;2.2136424;-9.416259
7889567116;7889567047;0.1946165;3.1013181;-9.758212
7889619449;7889619381;-0.23315981;3.0144756;-9.73471
7889667421;7889667353;-0.7364327;3.1619833;-9.4444895
7889715411;7889715329;-0.6141907;3.2103043;-9.635583
7889767733;7889767667;-0.79008;2.5599475;-10.085885
7889815708;7889815641;-1.0527039;2.4018042;-9.0138445
7889868043;7889867976;-0.98164916;2.4070497;-8.987201
7889920869;7889920796;-1.2490455;2.545624;-9.800122
7889968831;7889968763;-0.6646352;2.8718975;-8.8218775
